student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
596,1,1,0.4285714285714284,1,1,1,1.0,1.0,3,2,3,1,0.0,0.0,0.0,0.09375,0.894736842105263,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
597,1,0,0.2857142857142856,1,0,1,1.0,0.5,2,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.894736842105263,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
598,1,0,0.4285714285714284,0,0,1,0.5,0.5,0,2,0,1,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.4736842105263157,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
599,1,1,0.4285714285714284,1,1,1,0.25,0.5,0,3,1,1,0.3333333333333333,0.0,0.0,0.25,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
600,1,1,0.4285714285714284,0,0,1,1.0,1.0,0,3,2,1,0.6666666666666667,0.0,0.0,0.15625,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
601,1,1,0.2857142857142856,0,0,1,0.25,0.25,2,3,2,0,0.6666666666666667,0.0,0.0,0.125,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
602,1,0,0.4285714285714284,1,0,1,0.5,0.5,2,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.125,0.4210526315789473,0.4210526315789473,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
603,1,0,0.4285714285714284,1,1,1,0.5,0.5,3,3,0,0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
604,1,0,0.4285714285714284,0,1,0,1.0,0.5,4,2,3,1,0.0,0.3333333333333333,0.0,0.0,0.2631578947368421,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
605,1,0,0.4285714285714284,1,0,1,0.25,0.25,0,3,0,1,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0625,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
606,1,0,0.5714285714285712,1,0,1,0.25,0.25,0,3,2,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2631578947368421,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
607,1,0,0.2857142857142856,1,0,1,1.0,0.5,4,2,0,0,0.3333333333333333,1.0,0.0,0.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
608,1,0,0.2857142857142856,0,1,0,0.5,0.25,3,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.15625,0.5789473684210527,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
609,1,0,0.4285714285714284,1,1,0,0.25,0.25,0,3,0,1,0.0,0.3333333333333333,0.0,0.0625,0.4210526315789473,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
610,1,0,0.4285714285714284,1,0,1,0.25,0.5,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5789473684210527,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
611,1,0,0.5714285714285712,0,0,0,0.25,0.25,0,0,0,2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.4210526315789473,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
612,1,0,0.4285714285714284,0,0,1,0.5,0.5,3,2,1,1,0.3333333333333333,0.6666666666666667,0.0,0.15625,0.7368421052631579,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
613,1,1,0.2857142857142856,0,0,1,1.0,0.75,3,2,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
614,1,0,0.4285714285714284,1,0,1,0.75,0.75,3,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
615,1,0,0.2857142857142856,0,0,1,1.0,1.0,4,3,2,0,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.631578947368421,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
616,1,0,0.2857142857142856,1,1,0,0.75,0.5,3,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.7894736842105263,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
617,1,1,0.4285714285714284,1,1,1,0.25,0.25,2,3,1,0,0.3333333333333333,0.0,0.0,0.0625,0.7368421052631579,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
618,1,0,0.4285714285714284,1,1,1,0.25,0.25,0,3,0,0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.894736842105263,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
619,1,0,0.4285714285714284,0,1,0,0.25,0.5,0,2,0,1,0.6666666666666667,0.3333333333333333,0.0,0.0,0.8421052631578947,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
620,1,0,0.4285714285714284,1,0,1,0.75,0.75,3,3,2,1,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.6842105263157894,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
621,1,0,0.2857142857142856,1,1,1,1.0,1.0,0,0,0,1,0.0,0.3333333333333333,0.0,0.125,0.7894736842105263,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
622,1,0,0.2857142857142856,0,0,1,0.25,0.5,2,3,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6842105263157894,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
623,1,1,0.4285714285714284,0,0,1,0.25,0.75,0,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4210526315789473,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
624,1,1,0.4285714285714284,1,1,1,1.0,1.0,4,3,2,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7894736842105263,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
625,1,0,0.2857142857142856,0,0,1,0.25,0.25,2,3,3,1,0.6666666666666667,0.0,0.3333333333333333,0.0,0.4210526315789473,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
626,1,0,0.4285714285714284,1,0,1,0.5,0.75,0,3,0,0,0.3333333333333333,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
627,1,0,0.4285714285714284,0,0,1,1.0,1.0,2,4,2,0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.3684210526315789,0.2631578947368421,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
628,1,1,0.4285714285714284,0,1,1,0.25,0.5,0,3,2,0,0.6666666666666667,0.0,0.0,0.09375,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
629,1,0,0.2857142857142856,1,0,1,0.5,0.5,2,0,1,1,0.0,0.6666666666666667,0.0,0.25,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
630,1,0,0.2857142857142856,0,0,1,0.25,0.5,2,2,0,1,0.0,0.0,0.0,0.125,0.3684210526315789,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
631,1,0,0.4285714285714284,0,1,1,1.0,1.0,2,2,3,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7894736842105263,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
632,1,0,0.4285714285714284,0,0,1,0.25,0.25,2,2,1,1,1.0,0.6666666666666667,0.0,0.125,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
633,1,0,0.5714285714285712,0,0,1,0.25,0.25,0,2,0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.3684210526315789,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
634,1,0,0.4285714285714284,0,1,1,1.0,1.0,4,3,0,1,0.0,0.3333333333333333,0.0,0.03125,0.6842105263157894,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
635,1,0,0.4285714285714284,1,0,1,0.75,0.75,2,2,1,1,0.0,0.3333333333333333,0.0,0.03125,0.8421052631578947,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
636,1,0,0.2857142857142856,0,0,1,0.75,0.25,0,2,3,1,0.0,0.3333333333333333,0.0,0.3125,0.4210526315789473,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
637,1,1,0.4285714285714284,1,0,1,1.0,1.0,4,4,1,0,0.0,0.3333333333333333,0.0,0.125,0.894736842105263,0.9473684210526316,1.0,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
638,1,1,0.4285714285714284,0,0,1,0.5,0.25,2,2,2,1,0.3333333333333333,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
639,1,1,0.2857142857142856,1,0,1,0.5,0.75,2,3,1,0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.7368421052631579,0.7894736842105263,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
640,1,1,0.5714285714285712,0,0,1,0.25,0.25,2,3,2,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2631578947368421,0.4210526315789473,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
641,1,1,0.4285714285714284,0,0,1,1.0,0.5,2,2,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3684210526315789,0.3684210526315789,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
642,1,0,0.4285714285714284,0,0,1,0.5,0.5,0,2,2,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7368421052631579,0.894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
643,1,0,0.2857142857142856,1,0,1,1.0,0.75,4,2,2,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3157894736842105,0.4736842105263157,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
644,1,0,0.4285714285714284,0,0,1,1.0,1.0,4,0,3,1,0.6666666666666667,0.0,0.0,0.125,0.3684210526315789,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
645,1,0,0.5714285714285712,0,0,1,0.5,0.75,3,2,0,1,0.0,0.6666666666666667,0.3333333333333333,0.125,0.5263157894736842,0.5789473684210527,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
646,1,0,0.4285714285714284,1,1,1,0.75,0.25,4,3,0,1,0.0,0.3333333333333333,0.0,0.125,0.7894736842105263,0.7894736842105263,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
647,1,0,0.4285714285714284,1,0,1,0.25,0.25,2,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.5789473684210527,0.631578947368421,0.4736842105263157,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
648,1,1,0.2857142857142856,1,1,1,0.75,0.25,3,3,0,1,0.3333333333333333,0.0,0.0,0.1875,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
649,1,1,0.4285714285714284,0,1,1,0.75,0.5,3,2,0,1,0.6666666666666667,0.0,0.0,0.125,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
